hg38_ENSG00000251175	hg38_RP11-45L9.1
hg38_ENSG00000168743	hg38_NPNT
hg38_ENSG00000250740	hg38_RP11-710F7.2
hg38_ENSG00000249635	hg38_RP11-710F7.3
hg38_ENSG00000145348	hg38_TBCK
hg38_ENSG00000164022	hg38_AIMP1
hg38_ENSG00000250298	hg38_GIMD1
hg38_ENSG00000249613	hg38_RP13-612N21.1
hg38_ENSG00000155011	hg38_DKK2
hg38_ENSG00000251081	hg38_RP11-713M6.2
hg38_ENSG00000138801	hg38_PAPSS1
hg38_ENSG00000164023	hg38_SGMS2
hg38_ENSG00000245293	hg38_RP11-286E11.1
hg38_ENSG00000155016	hg38_CYP2U1
hg38_ENSG00000249604	hg38_RP11-286E11.2
hg38_ENSG00000138796	hg38_HADH
hg38_ENSG00000138795	hg38_LEF1
hg38_ENSG00000234492	hg38_RPL34-AS1
hg38_ENSG00000109475	hg38_RPL34
hg38_ENSG00000198856	hg38_OSTC
hg38_ENSG00000164089	hg38_ETNPPL
hg38_ENSG00000188517	hg38_COL25A1
hg38_ENSG00000246774	hg38_AC004051.2
hg38_ENSG00000247950	hg38_SEC24B-AS1
hg38_ENSG00000138802	hg38_SEC24B
hg38_ENSG00000005059	hg38_CCDC109B
hg38_ENSG00000138794	hg38_CASP6
hg38_ENSG00000273447	hg38_AC004067.5
hg38_ENSG00000123739	hg38_PLA2G12A
hg38_ENSG00000205403	hg38_CFI
hg38_ENSG00000272795	hg38_RP11-602N24.3
hg38_ENSG00000109534	hg38_GAR1
hg38_ENSG00000180245	hg38_RRH
hg38_ENSG00000183423	hg38_LRIT3
hg38_ENSG00000138798	hg38_EGF
hg38_ENSG00000170522	hg38_ELOVL6
hg38_ENSG00000138792	hg38_ENPEP
hg38_ENSG00000250511	hg38_RP11-380D23.1
hg38_ENSG00000250103	hg38_RP11-380D23.2
hg38_ENSG00000164093	hg38_PITX2
hg38_ENSG00000249519	hg38_LINC01438
hg38_ENSG00000248656	hg38_RP11-255I10.2
hg38_ENSG00000250855	hg38_RP11-269F21.1
hg38_ENSG00000248432	hg38_RP11-269F21.2
hg38_ENSG00000249815	hg38_RP11-269F21.3
hg38_ENSG00000174749	hg38_C4orf32
hg38_ENSG00000260526	hg38_RP11-73K9.2
hg38_ENSG00000138660	hg38_AP1AR
hg38_ENSG00000272567	hg38_RP11-73K9.3
hg38_ENSG00000145365	hg38_TIFA
hg38_ENSG00000073331	hg38_ALPK1
hg38_ENSG00000178403	hg38_NEUROG2
hg38_ENSG00000249509	hg38_RP11-402J6.1
hg38_ENSG00000138658	hg38_ZGRF1
hg38_ENSG00000174720	hg38_LARP7
hg38_ENSG00000249532	hg38_RP11-148B6.1
hg38_ENSG00000250046	hg38_RP11-148B6.2
hg38_ENSG00000145362	hg38_ANK2
hg38_ENSG00000251126	hg38_RP11-119H12.6
hg38_ENSG00000248152	hg38_RP11-650J17.1
hg38_ENSG00000249373	hg38_RP11-650J17.2
hg38_ENSG00000145349	hg38_CAMK2D
hg38_ENSG00000180801	hg38_ARSJ
hg38_ENSG00000249304	hg38_RP11-26P13.2
hg38_ENSG00000174607	hg38_UGT8
hg38_ENSG00000138653	hg38_NDST4
hg38_ENSG00000248173	hg38_RP11-659O3.1
hg38_ENSG00000270394	hg38_MTRNR2L13
hg38_ENSG00000250791	hg38_RP11-55L3.1
hg38_ENSG00000174599	hg38_TRAM1L1
hg38_ENSG00000224932	hg38_AC107399.2
hg38_ENSG00000228358	hg38_AC113617.1
hg38_ENSG00000236922	hg38_LINC01378
hg38_ENSG00000229565	hg38_AC108056.1
hg38_ENSG00000164100	hg38_NDST3
hg38_ENSG00000269893	hg38_SNHG8
hg38_ENSG00000164099	hg38_PRSS12
hg38_ENSG00000281731	hg38_RP11-384K6.8
hg38_ENSG00000145388	hg38_METTL14
hg38_ENSG00000150961	hg38_SEC24D
hg38_ENSG00000172403	hg38_SYNPO2
hg38_ENSG00000172399	hg38_MYOZ2
hg38_ENSG00000145390	hg38_USP53
hg38_ENSG00000164096	hg38_C4orf3
hg38_ENSG00000145384	hg38_FABP2
hg38_ENSG00000260091	hg38_RP11-33B1.4
hg38_ENSG00000250950	hg38_RP11-33B1.3
hg38_ENSG00000138735	hg38_PDE5A
hg38_ENSG00000250772	hg38_LINC01365
hg38_ENSG00000250392	hg38_RP11-700N1.1
hg38_ENSG00000253825	hg38_RP11-96A1.5
hg38_ENSG00000164109	hg38_MAD2L1
hg38_ENSG00000250938	hg38_RP11-679C8.2
hg38_ENSG00000249409	hg38_RP11-501E14.1
hg38_ENSG00000138738	hg38_PRDM5
hg38_ENSG00000173376	hg38_NDNF
hg38_ENSG00000250344	hg38_RP11-647P12.1
hg38_ENSG00000050730	hg38_TNIP3
hg38_ENSG00000186867	hg38_QRFPR
hg38_ENSG00000164111	hg38_ANXA5
hg38_ENSG00000164112	hg38_TMEM155
hg38_ENSG00000226757	hg38_PP12613
hg38_ENSG00000123737	hg38_EXOSC9
hg38_ENSG00000145386	hg38_CCNA2
hg38_ENSG00000138686	hg38_BBS7
hg38_ENSG00000261501	hg38_RP11-63B13.1
hg38_ENSG00000138741	hg38_TRPC3
hg38_ENSG00000138688	hg38_KIAA1109
hg38_ENSG00000164113	hg38_ADAD1
hg38_ENSG00000109471	hg38_IL2
hg38_ENSG00000138684	hg38_IL21
hg38_ENSG00000227145	hg38_IL21-AS1
hg38_ENSG00000181004	hg38_BBS12
hg38_ENSG00000138685	hg38_FGF2
hg38_ENSG00000273007	hg38_RP11-170N16.3
hg38_ENSG00000170917	hg38_NUDT6
hg38_ENSG00000145375	hg38_SPATA5
hg38_ENSG00000164056	hg38_SPRY1
hg38_ENSG00000249125	hg38_RP11-381N20.2
hg38_ENSG00000251526	hg38_RP11-381N20.1
hg38_ENSG00000249464	hg38_LINC01091
hg38_ENSG00000226655	hg38_AC096732.2
hg38_ENSG00000249837	hg38_CTD-2325B11.1
hg38_ENSG00000261083	hg38_RP11-93I21.3
hg38_ENSG00000151458	hg38_ANKRD50
hg38_ENSG00000196159	hg38_FAT4
hg38_ENSG00000250149	hg38_RP11-399F2.2
hg38_ENSG00000251649	hg38_RP11-318I4.1
hg38_ENSG00000250945	hg38_RP11-810P8.1
hg38_ENSG00000248491	hg38_RP11-125O18.1
hg38_ENSG00000164066	hg38_INTU
hg38_ENSG00000151475	hg38_SLC25A31
hg38_ENSG00000164070	hg38_HSPA4L
hg38_ENSG00000261668	hg38_RP11-50D9.3
hg38_ENSG00000142731	hg38_PLK4
hg38_ENSG00000164073	hg38_MFSD8
hg38_ENSG00000164074	hg38_ABHD18
hg38_ENSG00000138709	hg38_LARP1B
hg38_ENSG00000164040	hg38_PGRMC2
hg38_ENSG00000251432	hg38_RP11-420A23.1
hg38_ENSG00000273077	hg38_RP11-130C6.1
hg38_ENSG00000248187	hg38_RP11-184M15.1
hg38_ENSG00000248802	hg38_RP11-184M15.2
hg38_ENSG00000280711	hg38_JADRR
hg38_ENSG00000077684	hg38_JADE1
hg38_ENSG00000151466	hg38_SCLT1
hg38_ENSG00000151470	hg38_C4orf33
hg38_ENSG00000250193	hg38_RP11-419L4.1
hg38_ENSG00000246876	hg38_RP11-519M16.1
hg38_ENSG00000249618	hg38_RP11-422J15.1
hg38_ENSG00000251326	hg38_RP11-521E5.1
hg38_ENSG00000250503	hg38_RP11-401I19.1
hg38_ENSG00000250102	hg38_RP11-314N14.1
hg38_ENSG00000251676	hg38_RP11-614F17.2
hg38_ENSG00000251555	hg38_RP11-745L13.2
hg38_ENSG00000251598	hg38_RP11-789C2.1
hg38_ENSG00000249463	hg38_RP11-1E22.1
hg38_ENSG00000248369	hg38_RP11-62N21.1
hg38_ENSG00000251398	hg38_LINC01256
hg38_ENSG00000251488	hg38_RP11-404I7.2
hg38_ENSG00000249513	hg38_RP11-404I7.1
hg38_ENSG00000250241	hg38_RP11-9G1.3
hg38_ENSG00000138650	hg38_PCDH10
hg38_ENSG00000251388	hg38_RP11-427M20.1
hg38_ENSG00000254535	hg38_PABPC4L
hg38_ENSG00000251199	hg38_RP11-400D2.2
hg38_ENSG00000251291	hg38_RP11-400D2.3
hg38_ENSG00000249000	hg38_CTD-2012I17.1
hg38_ENSG00000249847	hg38_RP11-192C21.2
hg38_ENSG00000248434	hg38_RP11-553P9.2
hg38_ENSG00000248456	hg38_RP11-553P9.3
hg38_ENSG00000250865	hg38_RP11-780O17.1
hg38_ENSG00000248330	hg38_LINC00613
hg38_ENSG00000261166	hg38_RP11-775H9.3
hg38_ENSG00000251567	hg38_RP11-775H9.2
hg38_ENSG00000250665	hg38_RP11-775H9.1
hg38_ENSG00000248869	hg38_RP11-138I17.1
hg38_ENSG00000250341	hg38_RP11-785F11.1
hg38_ENSG00000189184	hg38_PCDH18
hg38_ENSG00000251632	hg38_RP11-714L20.1
hg38_ENSG00000250126	hg38_RP13-884E18.2
hg38_ENSG00000250777	hg38_RP13-884E18.4
hg38_ENSG00000250034	hg38_RP11-793B23.1
hg38_ENSG00000248307	hg38_LINC00616
hg38_ENSG00000151012	hg38_SLC7A11
hg38_ENSG00000249091	hg38_RP11-733C7.1
hg38_ENSG00000248397	hg38_LINC00498
hg38_ENSG00000251372	hg38_LINC00499
hg38_ENSG00000249381	hg38_LINC00500
hg38_ENSG00000250977	hg38_RP11-173E2.2
hg38_ENSG00000250501	hg38_RP11-98O2.1
hg38_ENSG00000250195	hg38_RP11-371F15.3
hg38_ENSG00000250577	hg38_RP11-577B7.1
hg38_ENSG00000151014	hg38_NOCT
hg38_ENSG00000109381	hg38_ELF2
hg38_ENSG00000137463	hg38_MGARP
hg38_ENSG00000109390	hg38_NDUFC1
hg38_ENSG00000164134	hg38_NAA15
hg38_ENSG00000273247	hg38_RP11-83A24.2
hg38_ENSG00000172007	hg38_RAB33B
hg38_ENSG00000145391	hg38_SETD7
hg38_ENSG00000272717	hg38_RP11-342I1.2
hg38_ENSG00000261268	hg38_RP11-308D13.3
hg38_ENSG00000085871	hg38_MGST2
hg38_ENSG00000196782	hg38_MAML3
hg38_ENSG00000250698	hg38_RP11-392B6.1
hg38_ENSG00000153130	hg38_SCOC
hg38_ENSG00000196951	hg38_SCOC-AS1
hg38_ENSG00000153132	hg38_CLGN
hg38_ENSG00000205301	hg38_MGAT4D
hg38_ENSG00000179387	hg38_ELMOD2
hg38_ENSG00000109424	hg38_UCP1
hg38_ENSG00000109436	hg38_TBC1D9
hg38_ENSG00000248335	hg38_RP11-102N12.2
hg38_ENSG00000273472	hg38_RP11-102N12.3
hg38_ENSG00000170153	hg38_RNF150
hg38_ENSG00000109445	hg38_ZNF330
hg38_ENSG00000248747	hg38_RP11-586L23.1
hg38_ENSG00000248810	hg38_RP11-362F19.1
hg38_ENSG00000272632	hg38_RP11-362F19.3
hg38_ENSG00000250141	hg38_RP11-208N20.1
hg38_ENSG00000164136	hg38_IL15
hg38_ENSG00000109452	hg38_INPP4B
hg38_ENSG00000251248	hg38_RP11-223C24.2
hg38_ENSG00000249806	hg38_RP11-223C24.1
hg38_ENSG00000250326	hg38_RP11-284M14.1
hg38_ENSG00000170185	hg38_USP38
hg38_ENSG00000250969	hg38_RP11-364L4.3
hg38_ENSG00000109458	hg38_GAB1
hg38_ENSG00000153147	hg38_SMARCA5
hg38_ENSG00000245112	hg38_SMARCA5-AS1
hg38_ENSG00000183090	hg38_FREM3
hg38_ENSG00000246448	hg38_RP13-578N3.3
hg38_ENSG00000197465	hg38_GYPE
hg38_ENSG00000251600	hg38_RP11-673E1.1
hg38_ENSG00000248828	hg38_RP11-673E1.4
hg38_ENSG00000250361	hg38_GYPB
hg38_ENSG00000170180	hg38_GYPA
hg38_ENSG00000261129	hg38_RP11-361D14.2
hg38_ENSG00000248890	hg38_HHIP-AS1
hg38_ENSG00000164161	hg38_HHIP
hg38_ENSG00000250406	hg38_RP13-539F13.3
hg38_ENSG00000164162	hg38_ANAPC10
hg38_ENSG00000164163	hg38_ABCE1
hg38_ENSG00000164164	hg38_OTUD4
hg38_ENSG00000272727	hg38_RP11-142A22.4
hg38_ENSG00000170365	hg38_SMAD1
hg38_ENSG00000250582	hg38_SMAD1-AS2
hg38_ENSG00000250902	hg38_SMAD1-AS1
hg38_ENSG00000248686	hg38_RP11-557J10.5
hg38_ENSG00000151611	hg38_MMAA
hg38_ENSG00000248356	hg38_RP11-557J10.4
hg38_ENSG00000237136	hg38_C4orf51
hg38_ENSG00000151612	hg38_ZNF827
hg38_ENSG00000251687	hg38_RP11-181K12.2
hg38_ENSG00000260303	hg38_RP11-203B7.2
hg38_ENSG00000251024	hg38_RP11-203B7.1
hg38_ENSG00000248809	hg38_LINC01095
hg38_ENSG00000164167	hg38_LSM6
hg38_ENSG00000250673	hg38_RP11-6L6.2
hg38_ENSG00000251010	hg38_RP11-6L6.7
hg38_ENSG00000120519	hg38_SLC10A7
hg38_ENSG00000151615	hg38_POU4F2
hg38_ENSG00000137473	hg38_TTC29
hg38_ENSG00000248764	hg38_RP11-292D4.2
hg38_ENSG00000248346	hg38_RP11-292D4.1
hg38_ENSG00000260090	hg38_RP11-292D4.3
hg38_ENSG00000151617	hg38_EDNRA
hg38_ENSG00000251688	hg38_RP11-752L20.5
hg38_ENSG00000251298	hg38_RP11-425A23.1
hg38_ENSG00000164168	hg38_TMEM184C
hg38_ENSG00000164169	hg38_PRMT9
hg38_ENSG00000071205	hg38_ARHGAP10
hg38_ENSG00000151623	hg38_NR3C2
hg38_ENSG00000250354	hg38_RP11-76G10.1
hg38_ENSG00000250357	hg38_RP11-503L19.1
hg38_ENSG00000249752	hg38_RP11-563M4.1
hg38_ENSG00000250252	hg38_RP11-342A1.1
hg38_ENSG00000248210	hg38_RP11-24I21.1
hg38_ENSG00000234828	hg38_RP11-526A4.1
hg38_ENSG00000250905	hg38_RP11-707F2.1
hg38_ENSG00000250704	hg38_RP11-423J7.1
hg38_ENSG00000170390	hg38_DCLK2
hg38_ENSG00000198589	hg38_LRBA
hg38_ENSG00000249690	hg38_RP11-1336O20.2
hg38_ENSG00000181541	hg38_MAB21L2
hg38_ENSG00000145425	hg38_RPS3A
hg38_ENSG00000109686	hg38_SH3D19
hg38_ENSG00000270681	hg38_RP11-372K14.2
hg38_ENSG00000189099	hg38_PRSS48
hg38_ENSG00000270265	hg38_RP11-731D1.4
hg38_ENSG00000251611	hg38_RP11-610P16.1
hg38_ENSG00000164142	hg38_FAM160A1
hg38_ENSG00000251603	hg38_RP11-164P12.4
hg38_ENSG00000059691	hg38_GATB
hg38_ENSG00000251455	hg38_RP11-164P12.3
hg38_ENSG00000249184	hg38_RP11-424M21.1
hg38_ENSG00000249708	hg38_RP11-503L23.1
hg38_ENSG00000249818	hg38_RP11-73G16.3
hg38_ENSG00000248991	hg38_RP11-73G16.2
hg38_ENSG00000245954	hg38_RP11-18H21.1
hg38_ENSG00000250706	hg38_RP11-18H21.2
hg38_ENSG00000251377	hg38_RP11-18H21.3
hg38_ENSG00000270302	hg38_RP11-461L13.4
hg38_ENSG00000270883	hg38_RP11-461L13.5
hg38_ENSG00000270750	hg38_RP11-461L13.3
hg38_ENSG00000109670	hg38_FBXW7
hg38_ENSG00000270751	hg38_DEAR
hg38_ENSG00000268471	hg38_DKFZP434I0714
hg38_ENSG00000170006	hg38_TMEM154
hg38_ENSG00000248571	hg38_RP11-768B22.2
hg38_ENSG00000164144	hg38_ARFIP1
hg38_ENSG00000169989	hg38_TIGD4
hg38_ENSG00000137460	hg38_FHDC1
hg38_ENSG00000249022	hg38_RP11-285C1.2
hg38_ENSG00000109654	hg38_TRIM2
hg38_ENSG00000121211	hg38_MND1
hg38_ENSG00000121210	hg38_KIAA0922
hg38_ENSG00000137462	hg38_TLR2
hg38_ENSG00000145428	hg38_RNF175
hg38_ENSG00000249309	hg38_RP11-153M7.5
hg38_ENSG00000145423	hg38_SFRP2
hg38_ENSG00000280241	hg38_RP11-290O12.2
hg38_ENSG00000197410	hg38_DCHS2
hg38_ENSG00000278981	hg38_RP11-9N12.2
hg38_ENSG00000280005	hg38_RP11-9N12.3
hg38_ENSG00000171566	hg38_PLRG1
hg38_ENSG00000171564	hg38_FGB
hg38_ENSG00000171560	hg38_FGA
hg38_ENSG00000171557	hg38_FGG
hg38_ENSG00000121207	hg38_LRAT
hg38_ENSG00000249041	hg38_RP11-21G20.3
hg38_ENSG00000151962	hg38_RBM46
hg38_ENSG00000250910	hg38_AC097467.2
hg38_ENSG00000250538	hg38_RP11-92A5.2
hg38_ENSG00000185149	hg38_NPY2R
hg38_ENSG00000249924	hg38_RP11-27G13.1
hg38_ENSG00000164114	hg38_MAP9
hg38_ENSG00000251244	hg38_RP13-487K5.1
hg38_ENSG00000164116	hg38_GUCY1A3
hg38_ENSG00000061918	hg38_GUCY1B3
hg38_ENSG00000256394	hg38_ASIC5
hg38_ENSG00000151790	hg38_TDO2
hg38_ENSG00000256043	hg38_CTSO
hg38_ENSG00000251511	hg38_RP11-171N4.1
hg38_ENSG00000251283	hg38_RP11-171N4.2
hg38_ENSG00000249479	hg38_RP11-171N4.3
hg38_ENSG00000248912	hg38_RP11-171N4.4
hg38_ENSG00000145431	hg38_PDGFC
hg38_ENSG00000248629	hg38_RP11-154F14.2
hg38_ENSG00000109738	hg38_GLRB
hg38_ENSG00000120251	hg38_GRIA2
hg38_ENSG00000234111	hg38_RP11-364P22.1
hg38_ENSG00000249275	hg38_RP11-364P22.2
hg38_ENSG00000164125	hg38_FAM198B
hg38_ENSG00000248429	hg38_RP11-597D13.9
hg38_ENSG00000250604	hg38_RP11-597D13.8
hg38_ENSG00000164124	hg38_TMEM144
hg38_ENSG00000171509	hg38_RXFP1
hg38_ENSG00000249901	hg38_RP11-781M16.2
hg38_ENSG00000205208	hg38_C4orf46
hg38_ENSG00000171503	hg38_ETFDH
hg38_ENSG00000171497	hg38_PPID
hg38_ENSG00000052795	hg38_FNIP2
hg38_ENSG00000164123	hg38_C4orf45
hg38_ENSG00000109756	hg38_RAPGEF2
hg38_ENSG00000250180	hg38_RP11-138A23.2
hg38_ENSG00000250488	hg38_RP11-6C14.1
hg38_ENSG00000249425	hg38_RP11-502M1.2
hg38_ENSG00000249568	hg38_RP11-234O6.2
hg38_ENSG00000168843	hg38_FSTL5
hg38_ENSG00000249419	hg38_RP11-497K21.1
hg38_ENSG00000248431	hg38_AC005150.1
hg38_ENSG00000250027	hg38_RP11-563E2.2
hg38_ENSG00000145414	hg38_NAF1
hg38_ENSG00000164128	hg38_NPY1R
hg38_ENSG00000164129	hg38_NPY5R
hg38_ENSG00000151005	hg38_TKTL2
hg38_ENSG00000198498	hg38_TMA16
hg38_ENSG00000145416	hg38_MARCH1
hg38_ENSG00000273449	hg38_RP11-218F10.3
hg38_ENSG00000248771	hg38_LINC01207
hg38_ENSG00000248329	hg38_APELA
hg38_ENSG00000183439	hg38_TRIM61
hg38_ENSG00000250486	hg38_FAM218A
hg38_ENSG00000250887	hg38_RP11-366M4.13
hg38_ENSG00000176979	hg38_TRIM60
hg38_ENSG00000170088	hg38_TMEM192
hg38_ENSG00000109466	hg38_KLHL2
hg38_ENSG00000052802	hg38_MSMO1
hg38_ENSG00000109472	hg38_CPE
hg38_ENSG00000249500	hg38_LINC01179
hg38_ENSG00000038295	hg38_TLL1
hg38_ENSG00000249675	hg38_RP11-217C7.1
hg38_ENSG00000196104	hg38_SPOCK3
hg38_ENSG00000250150	hg38_RP11-436A7.1
hg38_ENSG00000248601	hg38_RP11-310I9.1
hg38_ENSG00000109511	hg38_ANXA10
hg38_ENSG00000137628	hg38_DDX60
hg38_ENSG00000181381	hg38_DDX60L
hg38_ENSG00000129116	hg38_PALLD
hg38_ENSG00000249623	hg38_RP11-610J23.1
hg38_ENSG00000249609	hg38_RP11-635L1.3
hg38_ENSG00000145439	hg38_CBR4
hg38_ENSG00000251445	hg38_RP11-483A20.3
hg38_ENSG00000154447	hg38_SH3RF1
hg38_ENSG00000251171	hg38_RP11-327O17.2
hg38_ENSG00000137601	hg38_NEK1
hg38_ENSG00000109572	hg38_CLCN3
hg38_ENSG00000056050	hg38_C4orf27
hg38_ENSG00000248319	hg38_RP11-205M3.3
hg38_ENSG00000251200	hg38_RP11-6E9.5
hg38_ENSG00000249955	hg38_RP11-6E9.4
hg38_ENSG00000198948	hg38_MFAP3L
hg38_ENSG00000109576	hg38_AADAT
hg38_ENSG00000250266	hg38_LINC01612
hg38_ENSG00000251061	hg38_RP11-789C1.2
hg38_ENSG00000250968	hg38_RP11-322J23.1
hg38_ENSG00000248872	hg38_RP11-344G13.1
hg38_ENSG00000248339	hg38_RP11-717H13.1
hg38_ENSG00000251176	hg38_RP11-97E7.1
hg38_ENSG00000249297	hg38_RP11-97E7.2
hg38_ENSG00000174473	hg38_GALNTL6
hg38_ENSG00000245213	hg38_RP11-10K16.1
hg38_ENSG00000109586	hg38_GALNT7
hg38_ENSG00000248774	hg38_RP11-798M19.3
hg38_ENSG00000164104	hg38_HMGB2
hg38_ENSG00000272870	hg38_RP11-798M19.6
hg38_ENSG00000164105	hg38_SAP30
hg38_ENSG00000164106	hg38_SCRG1
hg38_ENSG00000261646	hg38_RP11-489G11.3
hg38_ENSG00000164107	hg38_HAND2
hg38_ENSG00000237125	hg38_HAND2-AS1
hg38_ENSG00000261672	hg38_RP11-475B2.1
hg38_ENSG00000250043	hg38_RP11-161D15.2
hg38_ENSG00000250708	hg38_RP11-161D15.1
hg38_ENSG00000251216	hg38_RP11-161D15.3
hg38_ENSG00000248174	hg38_RP11-148L24.1
hg38_ENSG00000250957	hg38_RP11-248N22.1
hg38_ENSG00000251213	hg38_RP11-248N22.2
hg38_ENSG00000164117	hg38_FBXO8
hg38_ENSG00000164118	hg38_CEP44
hg38_ENSG00000249875	hg38_RP11-51M24.1
hg38_ENSG00000164120	hg38_HPGD
hg38_ENSG00000250596	hg38_RP11-440I14.2
hg38_ENSG00000251584	hg38_RP11-440I14.3
hg38_ENSG00000145451	hg38_GLRA3
hg38_ENSG00000168594	hg38_ADAM29
hg38_ENSG00000250431	hg38_RP13-577H12.2
hg38_ENSG00000248551	hg38_RP11-287F9.2
hg38_ENSG00000249945	hg38_RP11-598D14.1
hg38_ENSG00000150625	hg38_GPM6A
hg38_ENSG00000249106	hg38_RP11-806K15.1
hg38_ENSG00000150627	hg38_WDR17
hg38_ENSG00000150628	hg38_SPATA4
hg38_ENSG00000164122	hg38_ASB5
hg38_ENSG00000248980	hg38_RP11-87F15.2
hg38_ENSG00000129128	hg38_SPCS3
hg38_ENSG00000248388	hg38_RP11-313E19.2
hg38_ENSG00000150630	hg38_VEGFC
hg38_ENSG00000249458	hg38_RP11-624A4.1
hg38_ENSG00000250263	hg38_RP11-765K14.1
hg38_ENSG00000249008	hg38_RP11-487E13.1
hg38_ENSG00000109674	hg38_NEIL3
hg38_ENSG00000249084	hg38_RP11-376O6.2
hg38_ENSG00000038002	hg38_AGA
hg38_ENSG00000250131	hg38_RP11-130F10.1
hg38_ENSG00000251416	hg38_RP11-140M13.1
hg38_ENSG00000231171	hg38_LINC01098
hg38_ENSG00000251504	hg38_LINC01099
hg38_ENSG00000250993	hg38_RP11-404J23.1
hg38_ENSG00000249883	hg38_RP11-460H9.1
hg38_ENSG00000248197	hg38_LINC00290
hg38_ENSG00000249460	hg38_RP11-665C14.2
hg38_ENSG00000251336	hg38_RP11-540E16.2
hg38_ENSG00000177822	hg38_AC108142.1
hg38_ENSG00000218336	hg38_TENM3
hg38_ENSG00000248816	hg38_RP11-18D7.3
hg38_ENSG00000248694	hg38_RP11-18D7.2
hg38_ENSG00000272646	hg38_RP11-188P17.2
hg38_ENSG00000129187	hg38_DCTD
hg38_ENSG00000273180	hg38_RP11-335L23.4
hg38_ENSG00000272784	hg38_RP11-335L23.5
hg38_ENSG00000251359	hg38_WWC2-AS2
hg38_ENSG00000151718	hg38_WWC2
hg38_ENSG00000251128	hg38_WWC2-AS1
hg38_ENSG00000177300	hg38_CLDN22
hg38_ENSG00000185758	hg38_CLDN24
hg38_ENSG00000168564	hg38_CDKN2AIP
hg38_ENSG00000232648	hg38_RP11-367N14.2
hg38_ENSG00000168556	hg38_ING2
hg38_ENSG00000272744	hg38_RP11-367N14.3
hg38_ENSG00000182552	hg38_RWDD4
hg38_ENSG00000168538	hg38_TRAPPC11
hg38_ENSG00000173320	hg38_STOX2
hg38_ENSG00000164303	hg38_ENPP6
hg38_ENSG00000180712	hg38_RP11-290F5.2
hg38_ENSG00000249096	hg38_RP11-290F5.1
hg38_ENSG00000168310	hg38_IRF2
hg38_ENSG00000271646	hg38_RP11-326I11.3
hg38_ENSG00000271538	hg38_RP11-326I11.4
hg38_ENSG00000254233	hg38_RP11-242J7.1
hg38_ENSG00000164305	hg38_CASP3
hg38_ENSG00000164306	hg38_PRIMPOL
hg38_ENSG00000151725	hg38_CENPU
hg38_ENSG00000151726	hg38_ACSL1
hg38_ENSG00000251139	hg38_RP11-701P16.2
hg38_ENSG00000251230	hg38_MIR3945HG
hg38_ENSG00000249173	hg38_LINC01093
hg38_ENSG00000248517	hg38_RP11-386B13.4
hg38_ENSG00000187821	hg38_HELT
hg38_ENSG00000250754	hg38_RP11-386B13.3
hg38_ENSG00000151729	hg38_SLC25A4
hg38_ENSG00000164323	hg38_CFAP97
hg38_ENSG00000109762	hg38_SNX25
hg38_ENSG00000109771	hg38_LRP2BP
hg38_ENSG00000250410	hg38_RP11-714G18.1
hg38_ENSG00000186352	hg38_ANKRD37
hg38_ENSG00000109775	hg38_UFSP2
hg38_ENSG00000205129	hg38_C4orf47
hg38_ENSG00000168491	hg38_CCDC110
hg38_ENSG00000249679	hg38_RP11-279O9.4
hg38_ENSG00000154553	hg38_PDLIM3
hg38_ENSG00000154556	hg38_SORBS2
hg38_ENSG00000233110	hg38_RP11-301L8.2
hg38_ENSG00000235902	hg38_RP11-626E13.1
hg38_ENSG00000235149	hg38_RP11-45I20.1
hg38_ENSG00000164342	hg38_TLR3
hg38_ENSG00000109794	hg38_FAM149A
hg38_ENSG00000145476	hg38_CYP4V2
hg38_ENSG00000164344	hg38_KLKB1
hg38_ENSG00000088926	hg38_F11
hg38_ENSG00000251165	hg38_F11-AS1
hg38_ENSG00000272297	hg38_RP11-215A19.2
hg38_ENSG00000168412	hg38_MTNR1A
hg38_ENSG00000083857	hg38_FAT1
hg38_ENSG00000250829	hg38_RP11-11N5.1
hg38_ENSG00000272218	hg38_RP11-11N5.3
hg38_ENSG00000249742	hg38_RP11-217E13.1
hg38_ENSG00000250971	hg38_RP11-696F12.1
hg38_ENSG00000249747	hg38_RP11-308K2.1
hg38_ENSG00000250658	hg38_RP11-138B4.1
hg38_ENSG00000250042	hg38_RP11-91J3.2
hg38_ENSG00000250620	hg38_RP11-91J3.3
hg38_ENSG00000251490	hg38_RP11-237D3.1
hg38_ENSG00000250590	hg38_RP11-565A3.2
hg38_ENSG00000249642	hg38_RP11-565A3.1
hg38_ENSG00000179059	hg38_ZFP42
hg38_ENSG00000179046	hg38_TRIML2
hg38_ENSG00000184108	hg38_TRIML1
hg38_ENSG00000247130	hg38_RP11-366H4.3
hg38_ENSG00000248370	hg38_RP11-366H4.1
hg38_ENSG00000249378	hg38_LINC01060
hg38_ENSG00000249269	hg38_RP11-756P10.4
hg38_ENSG00000251619	hg38_RP11-756P10.5
hg38_ENSG00000250626	hg38_RP11-756P10.2
hg38_ENSG00000250024	hg38_RP11-818C3.1
hg38_ENSG00000251310	hg38_RP11-706F1.1
hg38_ENSG00000249877	hg38_RP11-706F1.2
hg38_ENSG00000250739	hg38_LINC01262
hg38_ENSG00000272566	hg38_RP11-462G22.2
hg38_ENSG00000245685	hg38_AF146191.4
hg38_ENSG00000250666	hg38_LINC01596
hg38_ENSG00000109536	hg38_FRG1
